Date,Temp,Day
1/11/2015,-5.496,11
1/11/2015,-5.995,11
1/11/2015,-5.372,11
1/11/2015,-6.246,11
1/11/2015,-6.246,11
1/11/2015,-6.626,11
1/11/2015,-5.62,11
1/11/2015,-1.001,11
1/11/2015,0.343,11
1/11/2015,1.764,11
1/11/2015,2.624,11
1/11/2015,4.934,11
1/11/2015,4.311,11
1/11/2015,4.727,11
1/11/2015,1.221,11
1/11/2015,0.563,11
1/11/2015,1.872,11
1/11/2015,2.088,11
1/11/2015,3.472,11
1/11/2015,3.998,11
1/11/2015,4.623,11
1/11/2015,4.311,11
1/12/2015,4.207,12
1/12/2015,3.998,12
1/12/2015,3.472,12
1/12/2015,0.674,12
1/12/2015,0.343,12
1/12/2015,1.112,12
1/12/2015,1.439,12
1/12/2015,1.872,12
1/12/2015,3.683,12
1/12/2015,6.573,12
1/12/2015,7.381,12
1/12/2015,7.682,12
1/12/2015,8.978,12
1/12/2015,7.079,12
1/12/2015,6.166,12
1/12/2015,6.268,12
1/12/2015,5.962,12
1/12/2015,6.775,12
1/12/2015,6.573,12
1/12/2015,4.207,12
1/12/2015,3.155,12
1/12/2015,2.943,12
1/12/2015,2.73,12
1/12/2015,2.517,12
1/13/2015,2.195,13
1/13/2015,1.98,13
1/13/2015,1.112,13
1/13/2015,1.33,13
1/13/2015,1.112,13
1/13/2015,0.893,13
1/13/2015,0.893,13
1/13/2015,0.893,13
1/13/2015,-0.102,13
1/13/2015,0.232,13
1/13/2015,0.893,13
1/13/2015,0.453,13
1/13/2015,0.121,13
1/13/2015,1.003,13
1/13/2015,0.674,13
1/13/2015,0.343,13
1/13/2015,-3.434,13
1/13/2015,-3.672,13
1/13/2015,-3.553,13
1/13/2015,-3.434,13
1/13/2015,-3.434,13
1/13/2015,-2.844,13
1/13/2015,-2.727,13
1/13/2015,-2.61,13
1/14/2015,-2.377,14
1/14/2015,-2.377,14
1/14/2015,-1.799,14
1/14/2015,-1.799,14
1/14/2015,-1.456,14
1/14/2015,-1.341,14
1/14/2015,-0.887,14
1/14/2015,-0.437,14
1/14/2015,-0.102,14
1/14/2015,0.893,14
1/14/2015,1.221,14
1/14/2015,2.517,14
1/14/2015,1.872,14
1/14/2015,1.656,14
1/14/2015,1.98,14
1/14/2015,1.656,14
1/14/2015,1.548,14
1/14/2015,1.221,14
1/14/2015,1.221,14
1/14/2015,1.33,14
1/14/2015,1.439,14
1/14/2015,1.548,14
1/14/2015,1.439,14
1/14/2015,1.548,14
1/15/2015,1.656,15
1/15/2015,1.872,15
1/15/2015,2.088,15
1/15/2015,2.303,15
1/15/2015,2.303,15
1/15/2015,2.195,15
1/15/2015,2.195,15
1/15/2015,2.303,15
1/15/2015,2.303,15
1/15/2015,2.303,15
1/15/2015,2.303,15
1/15/2015,2.624,15
1/15/2015,1.98,15
1/15/2015,1.439,15
1/15/2015,0.893,15
1/15/2015,0.01,15
1/15/2015,-0.437,15
1/15/2015,-0.213,15
1/15/2015,-0.437,15
1/15/2015,-0.549,15
1/15/2015,-0.662,15
1/15/2015,-1.341,15
1/15/2015,-2.844,15
1/15/2015,-2.61,15
1/16/2015,-3.434,16
1/16/2015,-2.844,16
1/16/2015,-0.887,16
1/16/2015,-0.549,16
1/16/2015,-0.213,16
1/16/2015,-0.213,16
1/16/2015,0.453,16
1/16/2015,1.221,16
1/16/2015,1.439,16
1/16/2015,3.788,16
1/16/2015,5.347,16
1/16/2015,5.347,16
1/16/2015,6.166,16
1/16/2015,7.381,16
1/16/2015,7.882,16
1/16/2015,8.182,16
1/16/2015,2.41,16
1/16/2015,1.112,16
1/16/2015,-0.325,16
1/16/2015,-2.03,16
1/16/2015,-2.844,16
1/16/2015,-3.672,16
1/16/2015,-4.758,16
1/16/2015,-6.12,16
1/17/2015,-6.626,17
1/17/2015,-7.267,17
1/17/2015,-7.787,17
1/17/2015,-8.314,17
1/17/2015,-8.847,17
1/17/2015,-9.525,17
1/17/2015,-9.525,17
1/17/2015,-9.662,17
1/17/2015,-8.847,17
1/17/2015,-7.267,17
1/17/2015,-5.003,17
1/17/2015,-4.514,17
1/17/2015,-2.727,17
1/17/2015,-1.228,17
1/17/2015,0.01,17
1/17/2015,0.784,17
1/17/2015,-2.962,17
1/17/2015,-10.634,17
1/17/2015,-11.776,17
1/17/2015,-11.922,17
1/17/2015,-12.068,17
1/17/2015,-7.527,17
1/17/2015,-4.758,17
1/17/2015,-3.792,17
1/18/2015,-2.494,18
1/18/2015,0.01,18
1/18/2015,1.221,18
1/18/2015,2.088,18
1/18/2015,2.837,18
1/18/2015,3.472,18
1/18/2015,3.893,18
1/18/2015,4.519,18
1/18/2015,5.86,18
1/18/2015,8.382,18
1/18/2015,9.275,18
1/18/2015,11.334,18
1/18/2015,12.401,18
1/18/2015,13.75,18
1/18/2015,13.654,18
1/18/2015,9.571,18
1/18/2015,8.382,18
1/18/2015,8.581,18
1/18/2015,8.879,18
1/18/2015,8.68,18
1/18/2015,9.077,18
1/18/2015,9.176,18
1/18/2015,8.68,18
1/18/2015,6.775,18
1/19/2015,6.978,19
1/19/2015,5.86,19
1/19/2015,5.037,19
1/19/2015,5.037,19
1/19/2015,4.623,19
1/19/2015,4.102,19
1/19/2015,3.261,19
1/19/2015,1.764,19
1/19/2015,3.261,19
1/19/2015,5.757,19
1/19/2015,8.382,19
1/19/2015,7.28,19
1/19/2015,7.782,19
1/19/2015,8.581,19
1/19/2015,8.779,19
1/19/2015,8.282,19
1/19/2015,5.655,19
1/19/2015,1.98,19
1/19/2015,1.003,19
1/19/2015,0.232,19
1/19/2015,0.893,19
1/19/2015,1.003,19
1/19/2015,0.784,19
1/19/2015,1.003,19
1/20/2015,0.674,20
1/20/2015,0.453,20
1/20/2015,0.343,20
1/20/2015,0.121,20
1/20/2015,-0.774,20
1/20/2015,0.01,20
1/20/2015,0.453,20
1/20/2015,0.343,20
1/20/2015,1.112,20
1/20/2015,3.049,20
1/20/2015,3.998,20
1/20/2015,3.893,20
1/20/2015,6.064,20
1/20/2015,6.268,20
1/20/2015,6.268,20
1/20/2015,3.367,20
1/20/2015,2.088,20
1/20/2015,0.784,20
1/20/2015,1.221,20
1/20/2015,1.221,20
1/20/2015,1.221,20
1/20/2015,0.893,20
1/20/2015,1.003,20
1/20/2015,0.232,20
1/21/2015,-0.662,21
1/21/2015,-1.799,21
1/21/2015,-2.261,21
1/21/2015,-2.494,21
1/21/2015,-2.844,21
1/21/2015,-3.197,21
1/21/2015,-3.553,21
1/21/2015,-3.672,21
1/21/2015,-2.261,21
1/21/2015,-0.549,21
1/21/2015,3.049,21
1/21/2015,3.155,21
1/21/2015,5.552,21
1/21/2015,4.623,21
1/21/2015,3.683,21
1/21/2015,8.082,21
1/21/2015,3.472,21
1/21/2015,-1.914,21
1/21/2015,-1.456,21
1/21/2015,0.232,21
1/21/2015,1.98,21
1/21/2015,2.088,21
1/21/2015,2.195,21
1/21/2015,0.674,21
1/22/2015,0.232,22
1/22/2015,0.232,22
1/22/2015,0.343,22
1/22/2015,0.563,22
1/22/2015,0.893,22
1/22/2015,1.003,22
1/22/2015,0.563,22
1/22/2015,0.232,22
1/22/2015,2.088,22
1/22/2015,2.41,22
1/22/2015,3.998,22
1/22/2015,4.311,22
1/22/2015,6.471,22
1/22/2015,5.86,22
1/22/2015,4.102,22
1/22/2015,3.472,22
1/22/2015,2.303,22
1/22/2015,1.656,22
1/22/2015,0.784,22
1/22/2015,-0.774,22
1/22/2015,-1.799,22
1/22/2015,-4.272,22
1/22/2015,-5.125,22
1/22/2015,-2.844,22
1/23/2015,-1.001,23
1/23/2015,-1.228,23
1/23/2015,-1.001,23
1/23/2015,-1.456,23
1/23/2015,-1.799,23
1/23/2015,-2.261,23
1/23/2015,-2.962,23
1/23/2015,-3.316,23
1/23/2015,-2.61,23
1/23/2015,0.121,23
1/23/2015,3.049,23
1/23/2015,3.472,23
1/23/2015,5.552,23
1/23/2015,5.037,23
1/23/2015,5.45,23
1/23/2015,5.141,23
1/23/2015,2.624,23
1/23/2015,-0.102,23
1/23/2015,0.674,23
1/23/2015,1.764,23
1/23/2015,2.41,23
1/23/2015,1.98,23
1/23/2015,1.656,23
1/23/2015,1.98,23
1/24/2015,2.73,24
1/24/2015,2.73,24
1/24/2015,2.943,24
1/24/2015,3.155,24
1/24/2015,3.367,24
1/24/2015,1.872,24
1/24/2015,0.893,24
1/24/2015,0.893,24
1/24/2015,1.112,24
1/24/2015,2.41,24
1/24/2015,2.837,24
1/24/2015,3.367,24
1/24/2015,4.311,24
1/24/2015,5.347,24
1/24/2015,4.415,24
1/24/2015,3.367,24
1/24/2015,3.155,24
1/24/2015,3.049,24
1/24/2015,3.155,24
1/24/2015,2.73,24
1/24/2015,1.112,24
1/24/2015,0.343,24
1/24/2015,0.893,24
1/24/2015,0.121,24
1/25/2015,-0.437,25
1/25/2015,-0.213,25
1/25/2015,0.563,25
1/25/2015,0.232,25
1/25/2015,-0.437,25
1/25/2015,0.453,25
1/25/2015,0.784,25
1/25/2015,1.221,25
1/25/2015,1.98,25
1/25/2015,4.831,25
1/25/2015,6.674,25
1/25/2015,7.28,25
1/25/2015,8.082,25
1/25/2015,9.472,25
1/25/2015,10.357,25
1/25/2015,10.357,25
1/25/2015,5.244,25
1/25/2015,0.453,25
1/25/2015,-0.102,25
1/25/2015,-1.114,25
1/25/2015,-1.001,25
1/25/2015,-1.001,25
1/25/2015,-1.57,25
1/25/2015,-1.684,25
1/26/2015,-2.03,26
1/26/2015,-2.727,26
1/26/2015,-3.316,26
1/26/2015,-3.553,26
1/26/2015,-3.079,26
1/26/2015,-2.727,26
1/26/2015,-1.914,26
1/26/2015,-0.887,26
1/26/2015,-0.102,26
1/26/2015,0.121,26
1/26/2015,0.893,26
1/26/2015,0.784,26
1/26/2015,0.343,26
1/26/2015,0.343,26
1/26/2015,0.121,26
1/26/2015,0.01,26
1/26/2015,-0.102,26
1/26/2015,0.121,26
1/26/2015,0.121,26
1/26/2015,0.121,26
1/26/2015,0.121,26
1/26/2015,0.121,26
1/26/2015,0.121,26
1/26/2015,0.121,26
1/27/2015,0.121,27
1/27/2015,0.121,27
1/27/2015,0.121,27
1/27/2015,0.121,27
1/27/2015,0.121,27
1/27/2015,0.01,27
1/27/2015,0.01,27
1/27/2015,0.01,27
1/27/2015,0.121,27
1/27/2015,-0.213,27
1/27/2015,-1.341,27
1/27/2015,-1.114,27
1/27/2015,-1.341,27
1/27/2015,-1.914,27
1/27/2015,-2.494,27
1/27/2015,-3.434,27
1/27/2015,-4.636,27
1/27/2015,-6.12,27
1/27/2015,-6.246,27
1/27/2015,-5.87,27
1/27/2015,-5.62,27
1/27/2015,-6.246,27
1/27/2015,-7.01,27
1/27/2015,-7.397,27
1/28/2015,-7.527,28
1/28/2015,-7.787,28
1/28/2015,-7.918,28
1/28/2015,-8.05,28
1/28/2015,-8.182,28
1/28/2015,-7.918,28
1/28/2015,-8.05,28
1/28/2015,-7.918,28
1/28/2015,-7.267,28
1/28/2015,-5.87,28
1/28/2015,-4.758,28
1/28/2015,-2.494,28
1/28/2015,-1.341,28
1/28/2015,1.112,28
1/28/2015,-2.03,28
1/28/2015,-3.911,28
1/28/2015,-4.758,28
1/28/2015,-5.496,28
1/28/2015,-5.62,28
1/28/2015,-5.125,28
1/28/2015,-5.125,28
1/28/2015,-5.003,28
1/28/2015,-4.272,28
1/28/2015,-3.911,28
1/29/2015,-3.792,29
1/29/2015,-3.672,29
1/29/2015,-3.792,29
1/29/2015,-4.152,29
1/29/2015,-4.272,29
1/29/2015,-5.125,29
1/29/2015,-4.514,29
1/29/2015,-4.031,29
1/29/2015,-3.079,29
1/29/2015,-0.437,29
1/29/2015,1.656,29
1/29/2015,3.472,29
1/29/2015,5.347,29
1/29/2015,8.182,29
1/29/2015,9.373,29
1/29/2015,9.472,29
1/29/2015,3.998,29
1/29/2015,-2.727,29
1/29/2015,-5.995,29
1/29/2015,-6.246,29
1/29/2015,-4.758,29
1/29/2015,-3.792,29
1/29/2015,-3.434,29
1/29/2015,-2.261,29
1/30/2015,-2.377,30
1/30/2015,-1.341,30
1/30/2015,-0.887,30
1/30/2015,0.453,30
1/30/2015,1.221,30
1/30/2015,1.656,30
1/30/2015,1.98,30
1/30/2015,2.195,30
1/30/2015,2.195,30
1/30/2015,3.049,30
1/30/2015,5.655,30
1/30/2015,6.268,30
1/30/2015,5.552,30
1/30/2015,4.831,30
1/30/2015,3.578,30
1/30/2015,1.439,30
1/30/2015,1.221,30
1/30/2015,0.893,30
1/30/2015,0.784,30
1/30/2015,0.453,30
1/30/2015,0.343,30
1/30/2015,0.343,30
1/30/2015,-0.437,30
1/30/2015,-1.228,30
1/31/2015,-2.494,31
1/31/2015,-3.434,31
1/31/2015,-4.88,31
1/31/2015,-5.87,31
1/31/2015,-6.882,31
1/31/2015,-7.397,31
1/31/2015,-7.657,31
1/31/2015,-7.918,31
1/31/2015,-7.527,31
1/31/2015,-5.745,31
1/31/2015,-3.434,31
1/31/2015,-1.228,31
1/31/2015,-0.102,31
1/31/2015,1.33,31
1/31/2015,0.453,31
1/31/2015,0.343,31
1/31/2015,-2.844,31
1/31/2015,-5.372,31
1/31/2015,-5.87,31
1/31/2015,-6.626,31
1/31/2015,-6.754,31
1/31/2015,-7.138,31
1/31/2015,-7.397,31
1/31/2015,-7.527,31
2/1/2015,-7.657,32
2/1/2015,-7.787,32
2/1/2015,-7.918,32
2/1/2015,-7.527,32
2/1/2015,-7.397,32
2/1/2015,-7.138,32
2/1/2015,-6.754,32
2/1/2015,-5.995,32
2/1/2015,-4.031,32
2/1/2015,-1.456,32
2/1/2015,1.98,32
2/1/2015,3.472,32
2/1/2015,4.102,32
2/1/2015,6.268,32
2/1/2015,6.37,32
2/1/2015,5.962,32
2/1/2015,1.872,32
2/1/2015,-3.079,32
2/1/2015,-3.672,32
2/1/2015,-2.962,32
2/1/2015,-3.911,32
2/1/2015,-3.316,32
2/1/2015,-3.316,32
2/1/2015,-2.261,32
2/2/2015,-2.494,33
2/2/2015,-2.377,33
2/2/2015,-2.261,33
2/2/2015,-2.727,33
2/2/2015,-2.494,33
2/2/2015,-2.03,33
2/2/2015,-1.684,33
2/2/2015,-0.887,33
2/2/2015,0.232,33
2/2/2015,1.112,33
2/2/2015,3.155,33
2/2/2015,6.37,33
2/2/2015,6.978,33
2/2/2015,7.381,33
2/2/2015,5.655,33
2/2/2015,3.472,33
2/2/2015,2.088,33
2/2/2015,1.003,33
2/2/2015,0.01,33
2/2/2015,-1.228,33
2/2/2015,-1.684,33
2/2/2015,-3.911,33
2/2/2015,-6.754,33
2/2/2015,-7.657,33
2/3/2015,-7.657,34
2/3/2015,-7.267,34
2/3/2015,-7.787,34
2/3/2015,-8.05,34
2/3/2015,-8.713,34
2/3/2015,-9.525,34
2/3/2015,-9.937,34
2/3/2015,-10.214,34
2/3/2015,-7.787,34
2/3/2015,-6.882,34
2/3/2015,-4.031,34
2/3/2015,-3.434,34
2/3/2015,-0.662,34
2/3/2015,0.784,34
2/3/2015,1.221,34
2/3/2015,1.548,34
2/3/2015,-1.799,34
2/3/2015,-5.995,34
2/3/2015,-6.373,34
2/3/2015,-6.373,34
2/3/2015,-6.12,34
2/3/2015,-6.246,34
2/3/2015,-6.882,34
2/3/2015,-6.246,34
2/4/2015,-7.01,35
2/4/2015,-7.657,35
2/4/2015,-7.527,35
2/4/2015,-8.314,35
2/4/2015,-9.662,35
2/4/2015,-10.774,35
2/4/2015,-8.847,35
2/4/2015,-6.626,35
2/4/2015,-1.57,35
2/4/2015,0.232,35
2/4/2015,2.41,35
2/4/2015,3.155,35
2/4/2015,6.268,35
2/4/2015,6.877,35
2/4/2015,4.415,35
2/4/2015,4.415,35
2/4/2015,3.155,35
2/4/2015,2.41,35
2/4/2015,2.303,35
2/4/2015,2.73,35
2/4/2015,2.195,35
2/4/2015,1.656,35
2/4/2015,2.088,35
2/4/2015,1.764,35
2/5/2015,1.112,36
2/5/2015,0.893,36
2/5/2015,1.003,36
2/5/2015,1.548,36
2/5/2015,-0.437,36
2/5/2015,0.343,36
2/5/2015,1.439,36
2/5/2015,3.893,36
2/5/2015,3.367,36
2/5/2015,3.049,36
2/5/2015,2.73,36
2/5/2015,2.41,36
2/5/2015,0.563,36
2/5/2015,-1.228,36
2/5/2015,-2.261,36
2/5/2015,-3.079,36
2/5/2015,-4.031,36
2/5/2015,-4.636,36
2/5/2015,-4.88,36
2/5/2015,-5.496,36
2/5/2015,-6.882,36
2/5/2015,-8.182,36
2/5/2015,-8.713,36
2/5/2015,-9.525,36
2/6/2015,-10.214,37
2/6/2015,-11.058,37
2/6/2015,-11.776,37
2/6/2015,-12.214,37
2/6/2015,-12.509,37
2/6/2015,-12.509,37
2/6/2015,-12.658,37
2/6/2015,-12.361,37
2/6/2015,-8.182,37
2/6/2015,-5.372,37
2/6/2015,-4.88,37
2/6/2015,-2.962,37
2/6/2015,-1.341,37
2/6/2015,-0.774,37
2/6/2015,-1.684,37
2/6/2015,-3.079,37
2/6/2015,-2.962,37
2/6/2015,-5.496,37
2/6/2015,-7.267,37
2/6/2015,-7.397,37
2/6/2015,-7.787,37
2/6/2015,-6.626,37
2/6/2015,-6.626,37
2/6/2015,-6.499,37
2/7/2015,-5.87,38
2/7/2015,-5.125,38
2/7/2015,-5.003,38
2/7/2015,-5.125,38
2/7/2015,-5.496,38
2/7/2015,-4.393,38
2/7/2015,-4.152,38
2/7/2015,-3.672,38
2/7/2015,-1.684,38
2/7/2015,1.764,38
2/7/2015,3.261,38
2/7/2015,4.415,38
2/7/2015,4.519,38
2/7/2015,3.578,38
2/7/2015,2.943,38
2/7/2015,0.121,38
2/7/2015,0.232,38
2/7/2015,-0.213,38
2/7/2015,-0.437,38
2/7/2015,-0.213,38
2/7/2015,0.01,38
2/7/2015,-0.437,38
2/7/2015,-0.549,38
2/7/2015,-0.437,38
2/8/2015,-0.549,39
2/8/2015,-0.437,39
2/8/2015,-1.001,39
2/8/2015,-0.774,39
2/8/2015,-0.662,39
2/8/2015,-0.662,39
2/8/2015,-0.549,39
2/8/2015,-0.325,39
2/8/2015,0.453,39
2/8/2015,1.221,39
2/8/2015,3.472,39
2/8/2015,4.831,39
2/8/2015,2.943,39
2/8/2015,3.261,39
2/8/2015,5.962,39
2/8/2015,2.41,39
2/8/2015,1.439,39
2/8/2015,1.439,39
2/8/2015,1.221,39
2/8/2015,1.548,39
2/8/2015,1.33,39
2/8/2015,0.893,39
2/8/2015,0.784,39
2/8/2015,0.784,39
2/9/2015,0.893,40
2/9/2015,0.893,40
2/9/2015,1.656,40
2/9/2015,1.439,40
2/9/2015,1.439,40
2/9/2015,1.439,40
2/9/2015,1.656,40
2/9/2015,1.656,40
2/9/2015,1.764,40
2/9/2015,1.872,40
2/9/2015,1.872,40
2/9/2015,1.656,40
2/9/2015,1.98,40
2/9/2015,2.088,40
2/9/2015,1.98,40
2/9/2015,1.98,40
2/9/2015,1.872,40
2/9/2015,1.656,40
2/9/2015,1.764,40
2/9/2015,1.764,40
2/9/2015,1.764,40
2/9/2015,1.764,40
2/9/2015,1.764,40
2/9/2015,1.656,40
2/10/2015,1.656,41
2/10/2015,1.656,41
2/10/2015,1.33,41
2/10/2015,1.221,41
2/10/2015,1.221,41
2/10/2015,1.003,41
2/10/2015,0.893,41
2/10/2015,0.784,41
2/10/2015,1.764,41
2/10/2015,1.656,41
2/10/2015,2.195,41
2/10/2015,2.837,41
2/10/2015,3.472,41
2/10/2015,2.195,41
2/10/2015,1.872,41
2/10/2015,1.656,41
2/10/2015,1.439,41
2/10/2015,1.33,41
2/10/2015,1.33,41
2/10/2015,1.33,41
2/10/2015,1.221,41
2/10/2015,1.221,41
2/10/2015,1.112,41
2/10/2015,1.112,41
2/11/2015,0.784,42
2/11/2015,0.453,42
2/11/2015,0.453,42
2/11/2015,0.232,42
2/11/2015,0.01,42
2/11/2015,-0.437,42
2/11/2015,-0.662,42
2/11/2015,-1.114,42
2/11/2015,-0.774,42
2/11/2015,-0.549,42
2/11/2015,0.121,42
2/11/2015,0.01,42
2/11/2015,-0.213,42
2/11/2015,0.121,42
2/11/2015,1.656,42
2/11/2015,0.674,42
2/11/2015,-0.325,42
2/11/2015,-1.001,42
2/11/2015,-1.341,42
2/11/2015,-1.228,42
2/11/2015,-1.001,42
2/11/2015,-0.774,42
2/11/2015,-1.001,42
2/11/2015,-1.114,42
2/12/2015,-1.228,43
2/12/2015,-1.228,43
2/12/2015,-2.61,43
2/12/2015,-2.962,43
2/12/2015,-3.197,43
2/12/2015,-3.079,43
2/12/2015,-2.962,43
2/12/2015,-2.844,43
2/12/2015,0.01,43
2/12/2015,1.656,43
2/12/2015,0.563,43
2/12/2015,1.33,43
2/12/2015,1.003,43
2/12/2015,1.221,43
2/12/2015,1.003,43
2/12/2015,1.656,43
2/12/2015,0.893,43
2/12/2015,0.674,43
2/12/2015,1.003,43
2/12/2015,0.232,43
2/12/2015,-0.102,43
2/12/2015,-1.114,43
2/12/2015,-1.799,43
2/12/2015,-2.145,43
2/13/2015,-2.61,44
2/13/2015,-3.672,44
2/13/2015,-4.393,44
2/13/2015,-4.88,44
2/13/2015,-6.882,44
2/13/2015,-7.657,44
2/13/2015,-8.713,44
2/13/2015,-8.713,44
2/13/2015,-8.314,44
2/13/2015,-5.745,44
2/13/2015,-5.249,44
2/13/2015,-4.88,44
2/13/2015,-3.672,44
2/13/2015,-2.494,44
2/13/2015,-1.114,44
2/13/2015,-0.662,44
2/13/2015,-2.377,44
2/13/2015,-8.314,44
2/13/2015,-9.937,44
2/13/2015,-9.799,44
2/13/2015,-8.982,44
2/13/2015,-9.252,44
2/13/2015,-9.799,44
2/13/2015,-9.937,44
2/14/2015,-10.075,45
2/14/2015,-10.634,45
2/14/2015,-10.493,45
2/14/2015,-11.487,45
2/14/2015,-12.509,45
2/14/2015,-14.023,45
2/14/2015,-15.446,45
2/14/2015,-11.631,45
2/14/2015,-5.125,45
2/14/2015,-0.102,45
2/14/2015,0.674,45
2/14/2015,0.563,45
2/14/2015,2.837,45
2/14/2015,2.41,45
2/14/2015,1.548,45
2/14/2015,-0.774,45
2/14/2015,-1.456,45
2/14/2015,-1.114,45
2/14/2015,-0.662,45
2/14/2015,-0.102,45
2/14/2015,0.01,45
2/14/2015,0.01,45
2/14/2015,-0.213,45
2/14/2015,-1.914,45
2/15/2015,-2.494,46
2/15/2015,-2.145,46
2/15/2015,-2.377,46
2/15/2015,-2.145,46
2/15/2015,-3.079,46
2/15/2015,-5.372,46
2/15/2015,-5.003,46
2/15/2015,-4.031,46
2/15/2015,-1.57,46
2/15/2015,-0.549,46
2/15/2015,-1.684,46
2/15/2015,-2.377,46
2/15/2015,-2.61,46
2/15/2015,-2.962,46
2/15/2015,-3.553,46
2/15/2015,-4.514,46
2/15/2015,-5.87,46
2/15/2015,-7.138,46
2/15/2015,-8.847,46
2/15/2015,-10.075,46
2/15/2015,-10.214,46
2/15/2015,-10.774,46
2/15/2015,-11.631,46
2/15/2015,-13.107,46
2/16/2015,-14.49,47
2/16/2015,-15.608,47
2/16/2015,-15.934,47
2/16/2015,-16.597,47
2/16/2015,-16.597,47
2/16/2015,-16.43,47
2/16/2015,-16.264,47
2/16/2015,-14.648,47
2/16/2015,-9.117,47
2/16/2015,-6.499,47
2/16/2015,-7.267,47
2/16/2015,-6.246,47
2/16/2015,-3.672,47
2/16/2015,-3.079,47
2/16/2015,-0.887,47
2/16/2015,-1.001,47
2/16/2015,-5.62,47
2/16/2015,-8.182,47
2/16/2015,-9.252,47
2/16/2015,-9.388,47
2/16/2015,-8.982,47
2/16/2015,-8.182,47
2/16/2015,-8.05,47
2/16/2015,-8.447,47
2/17/2015,-8.713,48
2/17/2015,-8.847,48
2/17/2015,-9.252,48
2/17/2015,-9.117,48
2/17/2015,-8.847,48
2/17/2015,-8.58,48
2/17/2015,-8.847,48
2/17/2015,-8.58,48
2/17/2015,-7.397,48
2/17/2015,-5.62,48
2/17/2015,-3.316,48
2/17/2015,-1.684,48
2/17/2015,0.232,48
2/17/2015,-0.774,48
2/17/2015,-1.001,48
2/17/2015,-1.456,48
2/17/2015,-1.456,48
2/17/2015,-2.03,48
2/17/2015,-2.494,48
2/17/2015,-2.377,48
2/17/2015,-2.261,48
2/17/2015,-2.261,48
2/17/2015,-2.03,48
2/17/2015,-2.261,48
2/18/2015,-3.079,49
2/18/2015,-3.553,49
2/18/2015,-3.079,49
2/18/2015,-3.079,49
2/18/2015,-3.079,49
2/18/2015,-2.844,49
2/18/2015,-2.377,49
2/18/2015,-2.494,49
2/18/2015,-1.684,49
2/18/2015,3.367,49
2/18/2015,4.727,49
2/18/2015,5.244,49
2/18/2015,5.45,49
2/18/2015,5.552,49
2/18/2015,5.86,49
2/18/2015,3.472,49
2/18/2015,1.656,49
2/18/2015,0.784,49
2/18/2015,-0.549,49
2/18/2015,-1.456,49
2/18/2015,-2.494,49
2/18/2015,-3.553,49
2/18/2015,-2.145,49
2/18/2015,-1.684,49
2/19/2015,-0.662,50
2/19/2015,-0.549,50
2/19/2015,-0.662,50
2/19/2015,-2.494,50
2/19/2015,-2.844,50
2/19/2015,-3.316,50
2/19/2015,-6.499,50
2/19/2015,-4.88,50
