Date,Temp,Day
2/19/2015,2.73,50
2/19/2015,6.978,50
2/19/2015,4.207,50
2/19/2015,0.343,50
2/19/2015,1.872,50
2/19/2015,-2.962,50
2/19/2015,1.221,50
2/19/2015,-0.774,50
2/19/2015,-3.792,50
2/19/2015,-6.246,50
2/19/2015,-7.138,50
2/19/2015,-7.787,50
2/19/2015,-8.847,50
2/19/2015,-9.937,50
2/19/2015,-10.774,50
2/19/2015,-11.344,50
2/20/2015,-11.776,51
2/20/2015,-11.922,51
2/20/2015,-12.068,51
2/20/2015,-12.658,51
2/20/2015,-12.956,51
2/20/2015,-13.107,51
2/20/2015,-13.409,51
2/20/2015,-12.361,51
2/20/2015,-8.182,51
2/20/2015,-10.214,51
2/20/2015,-7.397,51
2/20/2015,-6.499,51
2/20/2015,-4.636,51
2/20/2015,-2.962,51
2/20/2015,-1.001,51
2/20/2015,-0.549,51
2/20/2015,-2.727,51
2/20/2015,-6.882,51
2/20/2015,-8.314,51
2/20/2015,-8.847,51
2/20/2015,-8.982,51
2/20/2015,-9.117,51
2/20/2015,-9.525,51
2/20/2015,-9.662,51
2/21/2015,-9.799,52
2/21/2015,-10.214,52
2/21/2015,-10.774,52
2/21/2015,-11.631,52
2/21/2015,-14.806,52
2/21/2015,-17.618,52
2/21/2015,-18.142,52
2/21/2015,-14.49,52
2/21/2015,0.121,52
2/21/2015,4.831,52
2/21/2015,3.472,52
2/21/2015,6.471,52
2/21/2015,5.45,52
2/21/2015,4.623,52
2/21/2015,3.472,52
2/21/2015,2.088,52
2/21/2015,1.003,52
2/21/2015,0.893,52
2/21/2015,1.764,52
2/21/2015,1.98,52
2/21/2015,1.548,52
2/21/2015,1.764,52
2/21/2015,1.98,52
2/21/2015,2.195,52
2/22/2015,3.261,53
2/22/2015,3.367,53
2/22/2015,4.102,53
2/22/2015,4.311,53
2/22/2015,3.472,53
2/22/2015,2.624,53
2/22/2015,2.195,53
2/22/2015,1.872,53
2/22/2015,2.195,53
2/22/2015,2.517,53
2/22/2015,2.195,53
2/22/2015,2.73,53
2/22/2015,2.624,53
2/22/2015,3.049,53
2/22/2015,4.102,53
2/22/2015,2.303,53
2/22/2015,3.049,53
2/22/2015,0.563,53
2/22/2015,0.01,53
2/22/2015,-0.102,53
2/22/2015,-0.213,53
2/22/2015,-0.325,53
2/22/2015,-0.325,53
2/22/2015,-0.325,53
2/23/2015,-0.887,54
2/23/2015,-0.887,54
2/23/2015,-0.662,54
2/23/2015,-0.774,54
2/23/2015,-0.887,54
2/23/2015,-0.774,54
2/23/2015,-1.228,54
2/23/2015,-1.57,54
2/23/2015,-0.549,54
2/23/2015,0.563,54
2/23/2015,3.472,54
2/23/2015,1.656,54
2/23/2015,2.943,54
2/23/2015,0.343,54
2/23/2015,-2.03,54
2/23/2015,-2.844,54
2/23/2015,-4.272,54
2/23/2015,-5.372,54
2/23/2015,-6.246,54
2/23/2015,-6.882,54
2/23/2015,-7.918,54
2/23/2015,-8.982,54
2/23/2015,-10.075,54
2/23/2015,-10.774,54
2/24/2015,-11.631,55
2/24/2015,-12.214,55
2/24/2015,-12.807,55
2/24/2015,-13.562,55
2/24/2015,-14.178,55
2/24/2015,-14.334,55
2/24/2015,-14.334,55
2/24/2015,-8.847,55
2/24/2015,-6.373,55
2/24/2015,-1.001,55
2/24/2015,-3.911,55
2/24/2015,-2.377,55
2/24/2015,-0.774,55
2/24/2015,-1.228,55
2/24/2015,-0.102,55
2/24/2015,-1.228,55
2/24/2015,-1.684,55
2/24/2015,-8.182,55
2/24/2015,-8.982,55
2/24/2015,-8.182,55
2/24/2015,-6.499,55
2/24/2015,-4.393,55
2/24/2015,-3.792,55
2/24/2015,-1.684,55
2/25/2015,-0.662,56
2/25/2015,-0.102,56
2/25/2015,0.121,56
2/25/2015,-0.102,56
2/25/2015,0.01,56
2/25/2015,-0.774,56
2/25/2015,-1.341,56
2/25/2015,-2.844,56
2/25/2015,2.73,56
2/25/2015,6.471,56
2/25/2015,3.472,56
2/25/2015,3.472,56
2/25/2015,6.166,56
2/25/2015,5.655,56
2/25/2015,6.573,56
2/25/2015,6.37,56
2/25/2015,4.727,56
2/25/2015,-0.774,56
2/25/2015,-2.377,56
2/25/2015,-2.377,56
2/25/2015,-2.844,56
2/25/2015,-3.079,56
2/25/2015,-3.911,56
2/25/2015,-5.249,56
2/26/2015,-3.672,57
2/26/2015,-2.844,57
2/26/2015,-3.553,57
2/26/2015,-4.152,57
2/26/2015,-4.514,57
2/26/2015,-4.272,57
2/26/2015,-4.152,57
2/26/2015,-3.672,57
2/26/2015,-2.962,57
2/26/2015,-2.145,57
2/26/2015,-1.57,57
2/26/2015,-1.341,57
2/26/2015,0.343,57
2/26/2015,-0.325,57
2/26/2015,0.453,57
2/26/2015,0.01,57
2/26/2015,-0.662,57
2/26/2015,-1.914,57
2/26/2015,-2.727,57
2/26/2015,-3.316,57
2/26/2015,-3.553,57
2/26/2015,-4.031,57
2/26/2015,-4.514,57
2/26/2015,-5.003,57
2/27/2015,-4.636,58
2/27/2015,-5.125,58
2/27/2015,-5.372,58
2/27/2015,-5.372,58
2/27/2015,-5.995,58
2/27/2015,-6.499,58
2/27/2015,-6.882,58
2/27/2015,-1.228,58
2/27/2015,1.98,58
2/27/2015,4.519,58
2/27/2015,2.195,58
2/27/2015,3.998,58
2/27/2015,4.519,58
2/27/2015,6.573,58
2/27/2015,9.571,58
2/27/2015,7.481,58
2/27/2015,0.893,58
2/27/2015,-2.962,58
2/27/2015,-7.657,58
2/27/2015,-7.138,58
2/27/2015,-8.182,58
2/27/2015,-9.117,58
2/27/2015,-9.799,58
2/27/2015,-5.372,58
2/28/2015,-5.745,59
2/28/2015,-6.626,59
2/28/2015,-6.882,59
2/28/2015,-7.01,59
2/28/2015,-7.527,59
2/28/2015,-7.918,59
2/28/2015,-8.447,59
2/28/2015,-2.261,59
2/28/2015,1.221,59
2/28/2015,4.415,59
2/28/2015,1.764,59
2/28/2015,3.472,59
2/28/2015,5.655,59
2/28/2015,6.674,59
2/28/2015,9.472,59
2/28/2015,6.268,59
2/28/2015,3.683,59
2/28/2015,-3.672,59
2/28/2015,-8.847,59
2/28/2015,-8.447,59
2/28/2015,-9.525,59
2/28/2015,-10.075,59
2/28/2015,-9.937,59
2/28/2015,-10.493,59
3/1/2015,-9.388,60
3/1/2015,-11.344,60
3/1/2015,-12.956,60
3/1/2015,-15.608,60
3/1/2015,-14.49,60
3/1/2015,-15.446,60
3/1/2015,-16.934,60
3/1/2015,-4.514,60
3/1/2015,4.519,60
3/1/2015,5.86,60
3/1/2015,5.757,60
3/1/2015,7.179,60
3/1/2015,5.037,60
3/1/2015,3.155,60
3/1/2015,2.517,60
3/1/2015,0.563,60
3/1/2015,-0.102,60
3/1/2015,-1.001,60
3/1/2015,-1.341,60
3/1/2015,-1.001,60
3/1/2015,-0.549,60
3/1/2015,0.343,60
3/1/2015,0.563,60
3/1/2015,1.003,60
3/2/2015,0.784,61
3/2/2015,0.674,61
3/2/2015,1.439,61
3/2/2015,0.893,61
3/2/2015,-0.102,61
3/2/2015,-0.325,61
3/2/2015,-0.549,61
3/2/2015,-0.549,61
3/2/2015,0.784,61
3/2/2015,0.121,61
3/2/2015,1.872,61
3/2/2015,5.45,61
3/2/2015,7.582,61
3/2/2015,8.282,61
3/2/2015,9.866,61
3/2/2015,9.571,61
3/2/2015,7.381,61
3/2/2015,1.221,61
3/2/2015,-1.341,61
3/2/2015,-1.914,61
3/2/2015,-2.03,61
3/2/2015,-2.494,61
3/2/2015,-2.844,61
3/2/2015,-3.197,61
3/3/2015,-4.152,62
3/3/2015,-4.031,62
3/3/2015,-3.792,62
3/3/2015,-4.272,62
3/3/2015,-4.758,62
3/3/2015,-5.125,62
3/3/2015,-5.249,62
3/3/2015,2.195,62
3/3/2015,5.552,62
3/3/2015,5.86,62
3/3/2015,4.102,62
3/3/2015,5.244,62
3/3/2015,7.28,62
3/3/2015,6.573,62
3/3/2015,4.934,62
3/3/2015,1.439,62
3/3/2015,-1.228,62
3/3/2015,-2.727,62
3/3/2015,-2.727,62
3/3/2015,-2.261,62
3/3/2015,-1.684,62
3/3/2015,-0.662,62
3/3/2015,0.232,62
3/3/2015,0.674,62
3/4/2015,1.764,63
3/4/2015,2.517,63
3/4/2015,3.049,63
3/4/2015,4.102,63
3/4/2015,3.578,63
3/4/2015,2.195,63
3/4/2015,1.656,63
3/4/2015,1.439,63
3/4/2015,1.872,63
3/4/2015,2.088,63
3/4/2015,2.943,63
3/4/2015,3.788,63
3/4/2015,3.998,63
3/4/2015,4.207,63
3/4/2015,4.311,63
3/4/2015,5.347,63
3/4/2015,3.049,63
3/4/2015,2.088,63
3/4/2015,1.764,63
3/4/2015,1.98,63
3/4/2015,1.33,63
3/4/2015,1.656,63
3/4/2015,1.221,63
3/4/2015,1.33,63
3/5/2015,1.439,64
3/5/2015,1.98,64
3/5/2015,1.872,64
3/5/2015,1.221,64
3/5/2015,1.112,64
3/5/2015,0.784,64
3/5/2015,0.121,64
3/5/2015,0.01,64
3/5/2015,0.232,64
3/5/2015,0.563,64
3/5/2015,0.674,64
3/5/2015,-0.325,64
3/5/2015,0.232,64
3/5/2015,-1.001,64
3/5/2015,-1.57,64
3/5/2015,-1.684,64
3/5/2015,-3.316,64
3/5/2015,-4.152,64
3/5/2015,-4.636,64
3/5/2015,-4.758,64
3/5/2015,-4.636,64
3/5/2015,-5.249,64
3/5/2015,-5.62,64
3/5/2015,-5.87,64
3/6/2015,-5.995,65
3/6/2015,-6.12,65
3/6/2015,-6.246,65
3/6/2015,-7.138,65
3/6/2015,-7.527,65
3/6/2015,-8.447,65
3/6/2015,-8.713,65
3/6/2015,-2.494,65
3/6/2015,2.195,65
3/6/2015,3.472,65
3/6/2015,2.943,65
3/6/2015,3.893,65
3/6/2015,5.552,65
3/6/2015,7.179,65
3/6/2015,8.581,65
3/6/2015,9.373,65
3/6/2015,6.471,65
3/6/2015,-1.228,65
3/6/2015,-9.937,65
3/6/2015,-12.361,65
3/6/2015,-13.562,65
3/6/2015,-9.388,65
3/6/2015,-8.182,65
3/6/2015,-7.657,65
3/7/2015,-6.754,66
3/7/2015,-6.626,66
3/7/2015,-6.499,66
3/7/2015,-7.657,66
3/7/2015,-8.847,66
3/7/2015,-11.058,66
3/7/2015,-8.713,66
3/7/2015,0.563,66
3/7/2015,7.381,66
3/7/2015,5.141,66
3/7/2015,3.472,66
3/7/2015,4.207,66
3/7/2015,5.347,66
3/7/2015,6.166,66
3/7/2015,8.282,66
3/7/2015,7.782,66
3/7/2015,3.155,66
3/7/2015,1.003,66
3/7/2015,-0.213,66
3/7/2015,0.121,66
3/7/2015,0.453,66
3/7/2015,0.563,66
3/7/2015,0.01,66
3/7/2015,0.453,66
3/8/2015,0.674,67
3/8/2015,0.121,67
NA,0.01,NA
3/8/2015,-1.228,67
3/8/2015,-2.494,67
3/8/2015,-3.197,67
3/8/2015,-4.152,67
3/8/2015,0.563,67
3/8/2015,11.236,67
3/8/2015,3.998,67
3/8/2015,8.481,67
3/8/2015,10.063,67
3/8/2015,10.161,67
3/8/2015,8.481,67
3/8/2015,7.079,67
3/8/2015,9.077,67
3/8/2015,9.472,67
3/8/2015,3.578,67
3/8/2015,-1.001,67
3/8/2015,-1.228,67
3/8/2015,-0.774,67
3/8/2015,-1.341,67
3/8/2015,-2.03,67
3/8/2015,-2.261,67
3/9/2015,-2.494,68
3/9/2015,-4.514,68
3/9/2015,-4.636,68
3/9/2015,-6.373,68
3/9/2015,-6.246,68
3/9/2015,-4.514,68
3/9/2015,-2.844,68
3/9/2015,1.221,68
3/9/2015,5.141,68
3/9/2015,10.063,68
3/9/2015,8.581,68
3/9/2015,8.978,68
3/9/2015,9.669,68
3/9/2015,9.965,68
3/9/2015,11.431,68
3/9/2015,10.846,68
3/9/2015,11.236,68
3/9/2015,5.655,68
3/9/2015,0.453,68
3/9/2015,-1.001,68
3/9/2015,-0.437,68
3/9/2015,-0.887,68
3/9/2015,-2.145,68
3/9/2015,-0.662,68
3/10/2015,-1.001,69
3/10/2015,-2.727,69
3/10/2015,-1.456,69
3/10/2015,-2.03,69
3/10/2015,-2.494,69
3/10/2015,-2.61,69
3/10/2015,-1.228,69
3/10/2015,1.872,69
3/10/2015,15.951,69
3/10/2015,14.996,69
3/10/2015,12.207,69
3/10/2015,12.69,69
3/10/2015,13.846,69
3/10/2015,13.173,69
3/10/2015,14.421,69
3/10/2015,10.161,69
3/10/2015,6.573,69
3/10/2015,5.244,69
3/10/2015,4.727,69
3/10/2015,4.415,69
3/10/2015,4.207,69
3/10/2015,4.415,69
3/10/2015,4.519,69
3/10/2015,4.415,69
3/11/2015,4.519,70
3/11/2015,4.934,70
3/11/2015,6.064,70
3/11/2015,5.141,70
3/11/2015,4.623,70
3/11/2015,3.893,70
3/11/2015,3.578,70
3/11/2015,3.893,70
3/11/2015,5.244,70
3/11/2015,6.674,70
3/11/2015,7.381,70
3/11/2015,9.176,70
3/11/2015,10.748,70
3/11/2015,8.282,70
3/11/2015,7.28,70
3/11/2015,11.722,70
3/11/2015,7.381,70
3/11/2015,5.45,70
3/11/2015,2.837,70
3/11/2015,2.624,70
3/11/2015,2.088,70
3/11/2015,1.221,70
3/11/2015,1.764,70
3/11/2015,1.548,70
3/12/2015,0.893,71
3/12/2015,2.088,71
3/12/2015,1.656,71
3/12/2015,2.195,71
3/12/2015,2.088,71
3/12/2015,2.088,71
3/12/2015,2.837,71
3/12/2015,3.155,71
3/12/2015,10.063,71
3/12/2015,8.481,71
3/12/2015,6.268,71
3/12/2015,6.775,71
3/12/2015,7.079,71
3/12/2015,8.382,71
3/12/2015,9.768,71
3/12/2015,10.651,71
3/12/2015,8.581,71
3/12/2015,2.837,71
3/12/2015,-0.102,71
3/12/2015,-0.102,71
3/12/2015,-0.437,71
3/12/2015,-0.774,71
3/12/2015,-1.001,71
3/12/2015,-1.228,71
3/13/2015,-1.456,72
3/13/2015,-1.914,72
3/13/2015,-2.494,72
3/13/2015,-2.844,72
3/13/2015,-3.434,72
3/13/2015,-3.792,72
3/13/2015,-3.792,72
3/13/2015,1.764,72
3/13/2015,6.268,72
3/13/2015,6.775,72
3/13/2015,4.727,72
3/13/2015,6.166,72
3/13/2015,8.182,72
3/13/2015,8.282,72
3/13/2015,9.866,72
3/13/2015,8.182,72
3/13/2015,5.655,72
3/13/2015,0.674,72
3/13/2015,-1.57,72
3/13/2015,-1.684,72
3/13/2015,-0.437,72
3/13/2015,-0.213,72
3/13/2015,-0.102,72
3/13/2015,0.121,72
3/14/2015,0.121,73
3/14/2015,0.674,73
3/14/2015,0.784,73
3/14/2015,1.98,73
3/14/2015,2.41,73
3/14/2015,2.73,73
3/14/2015,3.472,73
3/14/2015,3.788,73
3/14/2015,4.934,73
3/14/2015,5.655,73
3/14/2015,5.86,73
3/14/2015,6.268,73
3/14/2015,6.978,73
3/14/2015,6.674,73
3/14/2015,7.381,73
3/14/2015,7.28,73
3/14/2015,6.978,73
3/14/2015,6.877,73
3/14/2015,7.983,73
3/14/2015,7.179,73
3/14/2015,6.166,73
3/14/2015,4.934,73
3/14/2015,4.623,73
3/14/2015,3.998,73
3/15/2015,3.155,74
3/15/2015,2.73,74
3/15/2015,2.517,74
3/15/2015,2.517,74
3/15/2015,1.98,74
3/15/2015,1.003,74
3/15/2015,2.303,74
3/15/2015,8.082,74
3/15/2015,3.472,74
3/15/2015,4.311,74
3/15/2015,5.347,74
3/15/2015,6.471,74
3/15/2015,7.983,74
3/15/2015,4.727,74
3/15/2015,4.727,74
3/15/2015,5.347,74
3/15/2015,3.578,74
3/15/2015,0.343,74
3/15/2015,-0.887,74
3/15/2015,-1.114,74
3/15/2015,-1.228,74
3/15/2015,-1.341,74
3/15/2015,-1.114,74
3/15/2015,-0.662,74
3/16/2015,-0.549,75
3/16/2015,-1.114,75
3/16/2015,-1.57,75
3/16/2015,-1.57,75
3/16/2015,-2.494,75
3/16/2015,-2.494,75
3/16/2015,-2.145,75
3/16/2015,4.311,75
3/16/2015,6.471,75
3/16/2015,6.877,75
3/16/2015,4.934,75
3/16/2015,6.573,75
3/16/2015,8.182,75
3/16/2015,9.768,75
3/16/2015,10.259,75
3/16/2015,9.669,75
3/16/2015,5.037,75
3/16/2015,3.893,75
3/16/2015,0.343,75
3/16/2015,-0.437,75
3/16/2015,0.674,75
3/16/2015,0.453,75
3/16/2015,-0.102,75
3/16/2015,0.674,75
3/17/2015,0.674,76
3/17/2015,1.003,76
3/17/2015,0.893,76
3/17/2015,1.98,76
3/17/2015,2.624,76
3/17/2015,2.837,76
3/17/2015,3.155,76
3/17/2015,3.472,76
3/17/2015,4.311,76
3/17/2015,4.727,76
3/17/2015,4.415,76
3/17/2015,5.244,76
3/17/2015,5.655,76
3/17/2015,6.674,76
3/17/2015,8.581,76
3/17/2015,6.471,76
3/17/2015,10.846,76
3/17/2015,7.682,76
3/17/2015,3.788,76
3/17/2015,2.837,76
3/17/2015,0.453,76
3/17/2015,-0.437,76
3/17/2015,-0.887,76
3/17/2015,-1.114,76
3/18/2015,-1.684,77
3/18/2015,-2.03,77
3/18/2015,-1.914,77
3/18/2015,-2.03,77
3/18/2015,-2.61,77
3/18/2015,-2.962,77
3/18/2015,-2.844,77
3/18/2015,4.831,77
3/18/2015,5.45,77
3/18/2015,6.37,77
3/18/2015,3.788,77
3/18/2015,4.934,77
3/18/2015,5.757,77
3/18/2015,5.141,77
3/18/2015,7.481,77
3/18/2015,7.983,77
3/18/2015,4.519,77
3/18/2015,1.764,77
3/18/2015,-1.914,77
3/18/2015,-2.494,77
3/18/2015,-3.079,77
3/18/2015,-3.672,77
3/18/2015,-4.272,77
3/18/2015,-4.88,77
3/19/2015,-4.88,78
3/19/2015,-5.125,78
3/19/2015,-5.372,78
3/19/2015,-5.496,78
3/19/2015,-5.745,78
3/19/2015,-5.87,78
3/19/2015,-5.745,78
3/19/2015,1.98,78
3/19/2015,3.998,78
3/19/2015,5.244,78
3/19/2015,2.517,78
3/19/2015,3.367,78
3/19/2015,5.141,78
3/19/2015,6.166,78
3/19/2015,9.571,78
3/19/2015,9.965,78
3/19/2015,7.481,78
3/19/2015,2.73,78
3/19/2015,-1.228,78
3/19/2015,-1.114,78
3/19/2015,-1.57,78
3/19/2015,-1.684,78
3/19/2015,-1.57,78
3/19/2015,-2.261,78
3/20/2015,-2.145,79
3/20/2015,-2.377,79
3/20/2015,-2.844,79
3/20/2015,-3.553,79
3/20/2015,-4.393,79
3/20/2015,-4.88,79
3/20/2015,-3.792,79
3/20/2015,-0.325,79
3/20/2015,2.41,79
3/20/2015,6.064,79
3/20/2015,4.727,79
3/20/2015,5.141,79
3/20/2015,7.481,79
3/20/2015,5.962,79
3/20/2015,3.893,79
3/20/2015,2.088,79
3/20/2015,0.674,79
3/20/2015,-1.001,79
3/20/2015,-2.261,79
3/20/2015,-2.494,79
3/20/2015,-2.61,79
3/20/2015,-2.377,79
3/20/2015,-1.914,79
3/20/2015,-1.114,79
3/21/2015,-0.774,80
3/21/2015,-0.325,80
3/21/2015,0.121,80
3/21/2015,0.343,80
3/21/2015,0.674,80
3/21/2015,0.893,80
3/21/2015,1.112,80
3/21/2015,1.439,80
3/21/2015,1.764,80
3/21/2015,1.98,80
3/21/2015,2.195,80
3/21/2015,1.656,80
3/21/2015,2.73,80
3/21/2015,8.481,80
3/21/2015,8.978,80
3/21/2015,5.552,80
3/21/2015,4.727,80
3/21/2015,2.837,80
3/21/2015,1.548,80
3/21/2015,1.112,80
3/21/2015,1.003,80
3/21/2015,0.674,80
3/21/2015,1.112,80
3/21/2015,1.33,80
3/22/2015,1.33,81
3/22/2015,1.112,81
3/22/2015,0.453,81
3/22/2015,0.343,81
3/22/2015,-0.437,81
3/22/2015,-0.549,81
3/22/2015,0.232,81
3/22/2015,8.282,81
3/22/2015,8.382,81
3/22/2015,9.373,81
3/22/2015,5.655,81
3/22/2015,6.471,81
3/22/2015,6.978,81
3/22/2015,8.481,81
3/22/2015,11.528,81
3/22/2015,9.866,81
3/22/2015,8.68,81
3/22/2015,3.367,81
3/22/2015,-1.684,81
3/22/2015,-2.261,81
3/22/2015,-2.261,81
3/22/2015,-2.61,81
3/22/2015,-3.197,81
3/22/2015,-4.272,81
3/23/2015,-5.003,82
3/23/2015,-5.62,82
3/23/2015,-6.373,82
3/23/2015,-6.373,82
3/23/2015,-6.626,82
3/23/2015,-7.138,82
3/23/2015,-6.499,82
3/23/2015,3.893,82
3/23/2015,4.102,82
3/23/2015,7.079,82
3/23/2015,3.472,82
3/23/2015,4.623,82
3/23/2015,5.757,82
3/23/2015,6.064,82
3/23/2015,8.68,82
3/23/2015,9.669,82
3/23/2015,9.176,82
3/23/2015,3.578,82
3/23/2015,-2.61,82
3/23/2015,-2.494,82
3/23/2015,-2.494,82
3/23/2015,-2.727,82
3/23/2015,-2.377,82
3/23/2015,-2.377,82
3/24/2015,-2.261,83
3/24/2015,-2.727,83
3/24/2015,-2.962,83
3/24/2015,-2.61,83
3/24/2015,-2.377,83
3/24/2015,-2.962,83
3/24/2015,-2.377,83
3/24/2015,-0.549,83
3/24/2015,5.037,83
3/24/2015,4.623,83
3/24/2015,7.481,83
3/24/2015,7.882,83
3/24/2015,8.779,83
3/24/2015,8.68,83
3/24/2015,10.553,83
3/24/2015,10.748,83
3/24/2015,3.261,83
3/24/2015,3.367,83
3/24/2015,-3.197,83
3/24/2015,-5.372,83
3/24/2015,-7.01,83
3/24/2015,-7.787,83
3/24/2015,-6.499,83
3/24/2015,-4.272,83
3/25/2015,-2.377,84
3/25/2015,-2.145,84
3/25/2015,-2.377,84
3/25/2015,-1.799,84
3/25/2015,-2.145,84
3/25/2015,-2.145,84
3/25/2015,-1.114,84
3/25/2015,12.594,84
3/25/2015,14.134,84
3/25/2015,15.664,84
3/25/2015,11.139,84
3/25/2015,10.944,84
3/25/2015,11.528,84
3/25/2015,12.497,84
3/25/2015,14.23,84
3/25/2015,9.077,84
3/25/2015,5.962,84
3/25/2015,4.311,84
3/25/2015,1.221,84
3/25/2015,2.195,84
3/25/2015,2.943,84
3/25/2015,3.261,84
3/25/2015,3.261,84
3/25/2015,3.578,84
3/26/2015,4.311,85
3/26/2015,4.727,85
3/26/2015,5.655,85
3/26/2015,6.268,85
3/26/2015,6.166,85
3/26/2015,6.978,85
3/26/2015,6.573,85
3/26/2015,7.682,85
3/26/2015,7.481,85
3/26/2015,9.077,85
3/26/2015,8.581,85
3/26/2015,6.978,85
3/26/2015,7.079,85
3/26/2015,8.382,85
3/26/2015,8.68,85
3/26/2015,9.472,85
3/26/2015,9.866,85
3/26/2015,8.68,85
3/26/2015,8.182,85
3/26/2015,7.983,85
3/26/2015,8.082,85
3/26/2015,8.182,85
3/26/2015,8.182,85
3/26/2015,9.275,85
3/27/2015,8.481,86
3/27/2015,7.582,86
3/27/2015,5.347,86
3/27/2015,4.934,86
3/27/2015,3.893,86
3/27/2015,3.367,86
3/27/2015,3.261,86
3/27/2015,3.261,86
3/27/2015,3.367,86
3/27/2015,3.893,86
3/27/2015,4.519,86
3/27/2015,4.415,86
3/27/2015,4.831,86
3/27/2015,4.623,86
3/27/2015,5.244,86
3/27/2015,4.311,86
3/27/2015,3.893,86
3/27/2015,3.049,86
3/27/2015,2.73,86
3/27/2015,2.41,86
3/27/2015,2.41,86
3/27/2015,2.517,86
3/27/2015,2.517,86
3/27/2015,2.41,86
3/28/2015,2.41,87
3/28/2015,2.41,87
3/28/2015,2.73,87
3/28/2015,2.517,87
3/28/2015,2.624,87
3/28/2015,2.517,87
3/28/2015,2.517,87
3/28/2015,3.155,87
3/28/2015,3.998,87
3/28/2015,3.578,87
3/28/2015,3.049,87
3/28/2015,3.472,87
3/28/2015,3.578,87
3/28/2015,3.155,87
3/28/2015,3.155,87
3/28/2015,2.195,87
3/28/2015,2.943,87
3/28/2015,1.764,87
3/28/2015,0.784,87
3/28/2015,0.784,87
3/28/2015,0.784,87
3/28/2015,1.003,87
3/28/2015,0.893,87
3/28/2015,0.453,87
3/29/2015,0.674,88
3/29/2015,0.674,88
3/29/2015,0.01,88
3/29/2015,-0.549,88
3/29/2015,-1.001,88
3/29/2015,-0.887,88
3/29/2015,-0.437,88
3/29/2015,4.415,88
3/29/2015,7.782,88
3/29/2015,8.082,88
3/29/2015,7.782,88
3/29/2015,8.581,88
3/29/2015,8.879,88
3/29/2015,9.768,88
3/29/2015,11.334,88
3/29/2015,11.722,88
3/29/2015,11.334,88
3/29/2015,5.45,88
3/29/2015,-2.494,88
3/29/2015,-5.496,88
3/29/2015,-2.145,88
3/29/2015,-3.079,88
3/29/2015,-2.61,88
3/29/2015,-2.261,88
3/30/2015,-1.57,89
3/30/2015,-0.662,89
3/30/2015,-0.549,89
3/30/2015,-0.102,89
3/30/2015,0.01,89
3/30/2015,0.232,89
3/30/2015,1.764,89
3/30/2015,5.757,89
3/30/2015,7.179,89
3/30/2015,6.573,89
3/30/2015,5.655,89
3/30/2015,6.471,89
3/30/2015,15.569,89
3/30/2015,18.616,89
3/30/2015,NA,89
3/30/2015,NA,89
3/30/2015,NA,89
